,Start date,Day-ahead Price (EUR/MWh)
27342,2024-10-11 19:30:00+00:00,120.0
27343,2024-10-11 19:45:00+00:00,120.0
27344,2024-10-11 20:00:00+00:00,99.79
27345,2024-10-11 20:15:00+00:00,99.79
27346,2024-10-11 20:30:00+00:00,99.79
27347,2024-10-11 20:45:00+00:00,99.79
27348,2024-10-11 21:00:00+00:00,100.0
27349,2024-10-11 21:15:00+00:00,100.0
27350,2024-10-11 21:30:00+00:00,100.0
27351,2024-10-11 21:45:00+00:00,100.0
27352,2024-10-11 22:00:00+00:00,90.0
27353,2024-10-11 22:15:00+00:00,90.0
27354,2024-10-11 22:30:00+00:00,90.0
27355,2024-10-11 22:45:00+00:00,90.0
27356,2024-10-11 23:00:00+00:00,91.21
27357,2024-10-11 23:15:00+00:00,91.21
27358,2024-10-11 23:30:00+00:00,91.21
27359,2024-10-11 23:45:00+00:00,91.21
27360,2024-10-12 00:00:00+00:00,83.33
27361,2024-10-12 00:15:00+00:00,83.33
27362,2024-10-12 00:30:00+00:00,83.33
27363,2024-10-12 00:45:00+00:00,83.33
27364,2024-10-12 01:00:00+00:00,80.54
27365,2024-10-12 01:15:00+00:00,80.54
27366,2024-10-12 01:30:00+00:00,80.54
27367,2024-10-12 01:45:00+00:00,80.54
27368,2024-10-12 02:00:00+00:00,81.46
27369,2024-10-12 02:15:00+00:00,81.46
27370,2024-10-12 02:30:00+00:00,81.46
27371,2024-10-12 02:45:00+00:00,81.46
27372,2024-10-12 03:00:00+00:00,77.81
27373,2024-10-12 03:15:00+00:00,77.81
27374,2024-10-12 03:30:00+00:00,77.81
27375,2024-10-12 03:45:00+00:00,77.81
27376,2024-10-12 04:00:00+00:00,74.9
27377,2024-10-12 04:15:00+00:00,74.9
27378,2024-10-12 04:30:00+00:00,74.9
27379,2024-10-12 04:45:00+00:00,74.9
27380,2024-10-12 05:00:00+00:00,71.63
27381,2024-10-12 05:15:00+00:00,71.63
27382,2024-10-12 05:30:00+00:00,71.63
27383,2024-10-12 05:45:00+00:00,71.63
27384,2024-10-12 06:00:00+00:00,105.6
27385,2024-10-12 06:15:00+00:00,105.6
27386,2024-10-12 06:30:00+00:00,105.6
27387,2024-10-12 06:45:00+00:00,105.6
27388,2024-10-12 07:00:00+00:00,122.0
27389,2024-10-12 07:15:00+00:00,122.0
27390,2024-10-12 07:30:00+00:00,122.0
27391,2024-10-12 07:45:00+00:00,122.0
27392,2024-10-12 08:00:00+00:00,119.9
27393,2024-10-12 08:15:00+00:00,119.9
27394,2024-10-12 08:30:00+00:00,119.9
27395,2024-10-12 08:45:00+00:00,119.9
27396,2024-10-12 09:00:00+00:00,125.81
27397,2024-10-12 09:15:00+00:00,125.81
27398,2024-10-12 09:30:00+00:00,125.81
27399,2024-10-12 09:45:00+00:00,125.81
27400,2024-10-12 10:00:00+00:00,89.9
27401,2024-10-12 10:15:00+00:00,89.9
27402,2024-10-12 10:30:00+00:00,89.9
27403,2024-10-12 10:45:00+00:00,89.9
27404,2024-10-12 11:00:00+00:00,67.59
27405,2024-10-12 11:15:00+00:00,67.59
27406,2024-10-12 11:30:00+00:00,67.59
27407,2024-10-12 11:45:00+00:00,67.59
27408,2024-10-12 12:00:00+00:00,44.32
27409,2024-10-12 12:15:00+00:00,44.32
27410,2024-10-12 12:30:00+00:00,44.32
27411,2024-10-12 12:45:00+00:00,44.32
27412,2024-10-12 13:00:00+00:00,23.34
27413,2024-10-12 13:15:00+00:00,23.34
27414,2024-10-12 13:30:00+00:00,23.34
27415,2024-10-12 13:45:00+00:00,23.34
27416,2024-10-12 14:00:00+00:00,46.35
27417,2024-10-12 14:15:00+00:00,46.35
27418,2024-10-12 14:30:00+00:00,46.35
27419,2024-10-12 14:45:00+00:00,46.35
27420,2024-10-12 15:00:00+00:00,69.47
27421,2024-10-12 15:15:00+00:00,69.47
27422,2024-10-12 15:30:00+00:00,69.47
27423,2024-10-12 15:45:00+00:00,69.47
27424,2024-10-12 16:00:00+00:00,84.55
27425,2024-10-12 16:15:00+00:00,84.55
27426,2024-10-12 16:30:00+00:00,84.55
27427,2024-10-12 16:45:00+00:00,84.55
27428,2024-10-12 17:00:00+00:00,82.77
27429,2024-10-12 17:15:00+00:00,82.77
27430,2024-10-12 17:30:00+00:00,82.77
27431,2024-10-12 17:45:00+00:00,82.77
27432,2024-10-12 18:00:00+00:00,79.44
27433,2024-10-12 18:15:00+00:00,79.44
27434,2024-10-12 18:30:00+00:00,79.44
27435,2024-10-12 18:45:00+00:00,79.44
27436,2024-10-12 19:00:00+00:00,60.58
27437,2024-10-12 19:15:00+00:00,60.58
27438,2024-10-12 19:30:00+00:00,60.58
27439,2024-10-12 19:45:00+00:00,60.58
27440,2024-10-12 20:00:00+00:00,45.42
27441,2024-10-12 20:15:00+00:00,45.42
27442,2024-10-12 20:30:00+00:00,45.42
27443,2024-10-12 20:45:00+00:00,45.42
27444,2024-10-12 21:00:00+00:00,34.87
27445,2024-10-12 21:15:00+00:00,34.87
27446,2024-10-12 21:30:00+00:00,34.87
27447,2024-10-12 21:45:00+00:00,34.87
27448,2024-10-12 22:00:00+00:00,25.37
27449,2024-10-12 22:15:00+00:00,25.37
27450,2024-10-12 22:30:00+00:00,25.37
27451,2024-10-12 22:45:00+00:00,25.37
27452,2024-10-12 23:00:00+00:00,0.0
27453,2024-10-12 23:15:00+00:00,0.0
27454,2024-10-12 23:30:00+00:00,0.0
27455,2024-10-12 23:45:00+00:00,0.0
27456,2024-10-13 00:00:00+00:00,-0.01
27457,2024-10-13 00:15:00+00:00,-0.01
27458,2024-10-13 00:30:00+00:00,-0.01
27459,2024-10-13 00:45:00+00:00,-0.01
27460,2024-10-13 01:00:00+00:00,-0.07
27461,2024-10-13 01:15:00+00:00,-0.07
27462,2024-10-13 01:30:00+00:00,-0.07
27463,2024-10-13 01:45:00+00:00,-0.07
27464,2024-10-13 02:00:00+00:00,-0.37
27465,2024-10-13 02:15:00+00:00,-0.37
27466,2024-10-13 02:30:00+00:00,-0.37
27467,2024-10-13 02:45:00+00:00,-0.37
27468,2024-10-13 03:00:00+00:00,-0.51
27469,2024-10-13 03:15:00+00:00,-0.51
27470,2024-10-13 03:30:00+00:00,-0.51
27471,2024-10-13 03:45:00+00:00,-0.51
27472,2024-10-13 04:00:00+00:00,-0.09
27473,2024-10-13 04:15:00+00:00,-0.09
27474,2024-10-13 04:30:00+00:00,-0.09
27475,2024-10-13 04:45:00+00:00,-0.09
27476,2024-10-13 05:00:00+00:00,-0.01
27477,2024-10-13 05:15:00+00:00,-0.01
27478,2024-10-13 05:30:00+00:00,-0.01
27479,2024-10-13 05:45:00+00:00,-0.01
27480,2024-10-13 06:00:00+00:00,1.72
27481,2024-10-13 06:15:00+00:00,1.72
27482,2024-10-13 06:30:00+00:00,1.72
27483,2024-10-13 06:45:00+00:00,1.72
27484,2024-10-13 07:00:00+00:00,17.96
27485,2024-10-13 07:15:00+00:00,17.96
27486,2024-10-13 07:30:00+00:00,17.96
27487,2024-10-13 07:45:00+00:00,17.96
27488,2024-10-13 08:00:00+00:00,9.85
27489,2024-10-13 08:15:00+00:00,9.85
27490,2024-10-13 08:30:00+00:00,9.85
27491,2024-10-13 08:45:00+00:00,9.85
27492,2024-10-13 09:00:00+00:00,0.0
27493,2024-10-13 09:15:00+00:00,0.0
27494,2024-10-13 09:30:00+00:00,0.0
27495,2024-10-13 09:45:00+00:00,0.0
27496,2024-10-13 10:00:00+00:00,-10.0
27497,2024-10-13 10:15:00+00:00,-10.0
27498,2024-10-13 10:30:00+00:00,-10.0
27499,2024-10-13 10:45:00+00:00,-10.0
27500,2024-10-13 11:00:00+00:00,-10.06
27501,2024-10-13 11:15:00+00:00,-10.06
27502,2024-10-13 11:30:00+00:00,-10.06
27503,2024-10-13 11:45:00+00:00,-10.06
27504,2024-10-13 12:00:00+00:00,-10.04
27505,2024-10-13 12:15:00+00:00,-10.04
27506,2024-10-13 12:30:00+00:00,-10.04
27507,2024-10-13 12:45:00+00:00,-10.04
27508,2024-10-13 13:00:00+00:00,-3.01
27509,2024-10-13 13:15:00+00:00,-3.01
27510,2024-10-13 13:30:00+00:00,-3.01
27511,2024-10-13 13:45:00+00:00,-3.01
27512,2024-10-13 14:00:00+00:00,7.28
27513,2024-10-13 14:15:00+00:00,7.28
27514,2024-10-13 14:30:00+00:00,7.28
27515,2024-10-13 14:45:00+00:00,7.28
27516,2024-10-13 15:00:00+00:00,30.14
27517,2024-10-13 15:15:00+00:00,30.14
27518,2024-10-13 15:30:00+00:00,30.14
27519,2024-10-13 15:45:00+00:00,30.14
27520,2024-10-13 16:00:00+00:00,115.0
27521,2024-10-13 16:15:00+00:00,115.0
27522,2024-10-13 16:30:00+00:00,115.0
27523,2024-10-13 16:45:00+00:00,115.0
27524,2024-10-13 17:00:00+00:00,118.74
27525,2024-10-13 17:15:00+00:00,118.74
27526,2024-10-13 17:30:00+00:00,118.74
27527,2024-10-13 17:45:00+00:00,118.74
27528,2024-10-13 18:00:00+00:00,131.97
27529,2024-10-13 18:15:00+00:00,131.97
27530,2024-10-13 18:30:00+00:00,131.97
27531,2024-10-13 18:45:00+00:00,131.97
27532,2024-10-13 19:00:00+00:00,108.07
27533,2024-10-13 19:15:00+00:00,108.07
27534,2024-10-13 19:30:00+00:00,108.07
27535,2024-10-13 19:45:00+00:00,108.07
27536,2024-10-13 20:00:00+00:00,99.9
27537,2024-10-13 20:15:00+00:00,99.9
27538,2024-10-13 20:30:00+00:00,99.9
27539,2024-10-13 20:45:00+00:00,99.9
27540,2024-10-13 21:00:00+00:00,94.0
27541,2024-10-13 21:15:00+00:00,94.0
27542,2024-10-13 21:30:00+00:00,94.0
27543,2024-10-13 21:45:00+00:00,94.0
27544,2024-10-13 22:00:00+00:00,90.0
27545,2024-10-13 22:15:00+00:00,90.0
27546,2024-10-13 22:30:00+00:00,90.0
27547,2024-10-13 22:45:00+00:00,90.0
27548,2024-10-13 23:00:00+00:00,104.0
27549,2024-10-13 23:15:00+00:00,104.0
27550,2024-10-13 23:30:00+00:00,104.0
27551,2024-10-13 23:45:00+00:00,104.0
27552,2024-10-14 00:00:00+00:00,89.9
27553,2024-10-14 00:15:00+00:00,89.9
27554,2024-10-14 00:30:00+00:00,89.9
27555,2024-10-14 00:45:00+00:00,89.9
27556,2024-10-14 01:00:00+00:00,98.0
27557,2024-10-14 01:15:00+00:00,98.0
27558,2024-10-14 01:30:00+00:00,98.0
27559,2024-10-14 01:45:00+00:00,98.0
27560,2024-10-14 02:00:00+00:00,94.0
27561,2024-10-14 02:15:00+00:00,94.0
27562,2024-10-14 02:30:00+00:00,94.0
27563,2024-10-14 02:45:00+00:00,94.0
27564,2024-10-14 03:00:00+00:00,72.0
27565,2024-10-14 03:15:00+00:00,72.0
27566,2024-10-14 03:30:00+00:00,72.0
27567,2024-10-14 03:45:00+00:00,72.0
27568,2024-10-14 04:00:00+00:00,62.2
27569,2024-10-14 04:15:00+00:00,62.2
27570,2024-10-14 04:30:00+00:00,62.2
27571,2024-10-14 04:45:00+00:00,62.2
27572,2024-10-14 05:00:00+00:00,98.74
27573,2024-10-14 05:15:00+00:00,98.74
27574,2024-10-14 05:30:00+00:00,98.74
27575,2024-10-14 05:45:00+00:00,98.74
27576,2024-10-14 06:00:00+00:00,130.53
27577,2024-10-14 06:15:00+00:00,130.53
27578,2024-10-14 06:30:00+00:00,130.53
27579,2024-10-14 06:45:00+00:00,130.53
27580,2024-10-14 07:00:00+00:00,153.12
27581,2024-10-14 07:15:00+00:00,153.12
27582,2024-10-14 07:30:00+00:00,153.12
27583,2024-10-14 07:45:00+00:00,153.12
27584,2024-10-14 08:00:00+00:00,125.58
27585,2024-10-14 08:15:00+00:00,125.58
27586,2024-10-14 08:30:00+00:00,125.58
27587,2024-10-14 08:45:00+00:00,125.58
27588,2024-10-14 09:00:00+00:00,103.0
27589,2024-10-14 09:15:00+00:00,103.0
27590,2024-10-14 09:30:00+00:00,103.0
27591,2024-10-14 09:45:00+00:00,103.0
27592,2024-10-14 10:00:00+00:00,95.53
27593,2024-10-14 10:15:00+00:00,95.53
27594,2024-10-14 10:30:00+00:00,95.53
27595,2024-10-14 10:45:00+00:00,95.53
27596,2024-10-14 11:00:00+00:00,91.56
27597,2024-10-14 11:15:00+00:00,91.56
27598,2024-10-14 11:30:00+00:00,91.56
27599,2024-10-14 11:45:00+00:00,91.56
27600,2024-10-14 12:00:00+00:00,85.0
27601,2024-10-14 12:15:00+00:00,85.0
27602,2024-10-14 12:30:00+00:00,85.0
27603,2024-10-14 12:45:00+00:00,85.0
27604,2024-10-14 13:00:00+00:00,74.16
27605,2024-10-14 13:15:00+00:00,74.16
27606,2024-10-14 13:30:00+00:00,74.16
27607,2024-10-14 13:45:00+00:00,74.16
27608,2024-10-14 14:00:00+00:00,88.32
27609,2024-10-14 14:15:00+00:00,88.32
27610,2024-10-14 14:30:00+00:00,88.32
27611,2024-10-14 14:45:00+00:00,88.32
27612,2024-10-14 15:00:00+00:00,105.79
27613,2024-10-14 15:15:00+00:00,105.79
27614,2024-10-14 15:30:00+00:00,105.79
27615,2024-10-14 15:45:00+00:00,105.79
27616,2024-10-14 16:00:00+00:00,158.51
27617,2024-10-14 16:15:00+00:00,158.51
27618,2024-10-14 16:30:00+00:00,158.51
27619,2024-10-14 16:45:00+00:00,158.51
27620,2024-10-14 17:00:00+00:00,250.0
27621,2024-10-14 17:15:00+00:00,250.0
27622,2024-10-14 17:30:00+00:00,250.0
27623,2024-10-14 17:45:00+00:00,250.0
27624,2024-10-14 18:00:00+00:00,263.27
27625,2024-10-14 18:15:00+00:00,263.27
27626,2024-10-14 18:30:00+00:00,263.27
27627,2024-10-14 18:45:00+00:00,263.27
27628,2024-10-14 19:00:00+00:00,158.0
27629,2024-10-14 19:15:00+00:00,158.0
27630,2024-10-14 19:30:00+00:00,158.0
27631,2024-10-14 19:45:00+00:00,158.0
27632,2024-10-14 20:00:00+00:00,113.64
27633,2024-10-14 20:15:00+00:00,113.64
27634,2024-10-14 20:30:00+00:00,113.64
27635,2024-10-14 20:45:00+00:00,113.64
27636,2024-10-14 21:00:00+00:00,99.66
27637,2024-10-14 21:15:00+00:00,99.66
27638,2024-10-14 21:30:00+00:00,99.66
27639,2024-10-14 21:45:00+00:00,99.66
27640,2024-10-14 22:00:00+00:00,94.8
27641,2024-10-14 22:15:00+00:00,94.8
27642,2024-10-14 22:30:00+00:00,94.8
27643,2024-10-14 22:45:00+00:00,94.8
27644,2024-10-14 23:00:00+00:00,90.4
27645,2024-10-14 23:15:00+00:00,90.4
27646,2024-10-14 23:30:00+00:00,90.4
27647,2024-10-14 23:45:00+00:00,90.4
27648,2024-10-15 00:00:00+00:00,86.08
27649,2024-10-15 00:15:00+00:00,86.08
27650,2024-10-15 00:30:00+00:00,86.08
27651,2024-10-15 00:45:00+00:00,86.08
27652,2024-10-15 01:00:00+00:00,88.76
27653,2024-10-15 01:15:00+00:00,88.76
27654,2024-10-15 01:30:00+00:00,88.76
27655,2024-10-15 01:45:00+00:00,88.76
27656,2024-10-15 02:00:00+00:00,84.04
27657,2024-10-15 02:15:00+00:00,84.04
27658,2024-10-15 02:30:00+00:00,84.04
27659,2024-10-15 02:45:00+00:00,84.04
27660,2024-10-15 03:00:00+00:00,79.94
27661,2024-10-15 03:15:00+00:00,79.94
27662,2024-10-15 03:30:00+00:00,79.94
27663,2024-10-15 03:45:00+00:00,79.94
27664,2024-10-15 04:00:00+00:00,87.0
27665,2024-10-15 04:15:00+00:00,87.0
27666,2024-10-15 04:30:00+00:00,87.0
27667,2024-10-15 04:45:00+00:00,87.0
27668,2024-10-15 05:00:00+00:00,109.9
27669,2024-10-15 05:15:00+00:00,109.9
27670,2024-10-15 05:30:00+00:00,109.9
27671,2024-10-15 05:45:00+00:00,109.9
27672,2024-10-15 06:00:00+00:00,175.94
27673,2024-10-15 06:15:00+00:00,175.94
27674,2024-10-15 06:30:00+00:00,175.94
27675,2024-10-15 06:45:00+00:00,175.94
27676,2024-10-15 07:00:00+00:00,171.13
27677,2024-10-15 07:15:00+00:00,171.13
27678,2024-10-15 07:30:00+00:00,171.13
27679,2024-10-15 07:45:00+00:00,171.13
27680,2024-10-15 08:00:00+00:00,110.54
27681,2024-10-15 08:15:00+00:00,110.54
27682,2024-10-15 08:30:00+00:00,110.54
27683,2024-10-15 08:45:00+00:00,110.54
27684,2024-10-15 09:00:00+00:00,92.74
27685,2024-10-15 09:15:00+00:00,92.74
27686,2024-10-15 09:30:00+00:00,92.74
27687,2024-10-15 09:45:00+00:00,92.74
27688,2024-10-15 10:00:00+00:00,83.05
27689,2024-10-15 10:15:00+00:00,83.05
27690,2024-10-15 10:30:00+00:00,83.05
27691,2024-10-15 10:45:00+00:00,83.05
27692,2024-10-15 11:00:00+00:00,78.47
27693,2024-10-15 11:15:00+00:00,78.47
27694,2024-10-15 11:30:00+00:00,78.47
27695,2024-10-15 11:45:00+00:00,78.47
27696,2024-10-15 12:00:00+00:00,71.16
27697,2024-10-15 12:15:00+00:00,71.16
27698,2024-10-15 12:30:00+00:00,71.16
27699,2024-10-15 12:45:00+00:00,71.16
27700,2024-10-15 13:00:00+00:00,70.03
27701,2024-10-15 13:15:00+00:00,70.03
27702,2024-10-15 13:30:00+00:00,70.03
27703,2024-10-15 13:45:00+00:00,70.03
27704,2024-10-15 14:00:00+00:00,77.37
27705,2024-10-15 14:15:00+00:00,77.37
27706,2024-10-15 14:30:00+00:00,77.37
27707,2024-10-15 14:45:00+00:00,77.37
27708,2024-10-15 15:00:00+00:00,86.33
27709,2024-10-15 15:15:00+00:00,86.33
27710,2024-10-15 15:30:00+00:00,86.33
27711,2024-10-15 15:45:00+00:00,86.33
27712,2024-10-15 16:00:00+00:00,116.17
27713,2024-10-15 16:15:00+00:00,116.17
27714,2024-10-15 16:30:00+00:00,116.17
27715,2024-10-15 16:45:00+00:00,116.17
27716,2024-10-15 17:00:00+00:00,132.18
27717,2024-10-15 17:15:00+00:00,132.18
27718,2024-10-15 17:30:00+00:00,132.18
27719,2024-10-15 17:45:00+00:00,132.18
27720,2024-10-15 18:00:00+00:00,101.53
27721,2024-10-15 18:15:00+00:00,101.53
27722,2024-10-15 18:30:00+00:00,101.53
27723,2024-10-15 18:45:00+00:00,101.53
27724,2024-10-15 19:00:00+00:00,76.9
27725,2024-10-15 19:15:00+00:00,76.9
27726,2024-10-15 19:30:00+00:00,76.9
27727,2024-10-15 19:45:00+00:00,76.9
27728,2024-10-15 20:00:00+00:00,66.44
27729,2024-10-15 20:15:00+00:00,66.44
27730,2024-10-15 20:30:00+00:00,66.44
27731,2024-10-15 20:45:00+00:00,66.44
27732,2024-10-15 21:00:00+00:00,59.24
27733,2024-10-15 21:15:00+00:00,59.24
27734,2024-10-15 21:30:00+00:00,59.24
27735,2024-10-15 21:45:00+00:00,59.24
27736,2024-10-15 22:00:00+00:00,42.13
27737,2024-10-15 22:15:00+00:00,42.13
27738,2024-10-15 22:30:00+00:00,42.13
27739,2024-10-15 22:45:00+00:00,42.13
27740,2024-10-15 23:00:00+00:00,25.54
27741,2024-10-15 23:15:00+00:00,25.54
27742,2024-10-15 23:30:00+00:00,25.54
27743,2024-10-15 23:45:00+00:00,25.54
27744,2024-10-16 00:00:00+00:00,12.8
27745,2024-10-16 00:15:00+00:00,12.8
27746,2024-10-16 00:30:00+00:00,12.8
27747,2024-10-16 00:45:00+00:00,12.8
27748,2024-10-16 01:00:00+00:00,5.3
27749,2024-10-16 01:15:00+00:00,5.3
27750,2024-10-16 01:30:00+00:00,5.3
27751,2024-10-16 01:45:00+00:00,5.3
27752,2024-10-16 02:00:00+00:00,3.61
27753,2024-10-16 02:15:00+00:00,3.61
27754,2024-10-16 02:30:00+00:00,3.61
27755,2024-10-16 02:45:00+00:00,3.61
27756,2024-10-16 03:00:00+00:00,2.86
27757,2024-10-16 03:15:00+00:00,2.86
27758,2024-10-16 03:30:00+00:00,2.86
27759,2024-10-16 03:45:00+00:00,2.86
27760,2024-10-16 04:00:00+00:00,7.19
27761,2024-10-16 04:15:00+00:00,7.19
27762,2024-10-16 04:30:00+00:00,7.19
27763,2024-10-16 04:45:00+00:00,7.19
27764,2024-10-16 05:00:00+00:00,41.36
27765,2024-10-16 05:15:00+00:00,41.36
27766,2024-10-16 05:30:00+00:00,41.36
27767,2024-10-16 05:45:00+00:00,41.36
27768,2024-10-16 06:00:00+00:00,61.5
27769,2024-10-16 06:15:00+00:00,61.5
27770,2024-10-16 06:30:00+00:00,61.5
27771,2024-10-16 06:45:00+00:00,61.5
27772,2024-10-16 07:00:00+00:00,80.1
27773,2024-10-16 07:15:00+00:00,80.1
27774,2024-10-16 07:30:00+00:00,80.1
27775,2024-10-16 07:45:00+00:00,80.1
27776,2024-10-16 08:00:00+00:00,54.29
27777,2024-10-16 08:15:00+00:00,54.29
27778,2024-10-16 08:30:00+00:00,54.29
27779,2024-10-16 08:45:00+00:00,54.29
27780,2024-10-16 09:00:00+00:00,26.68
27781,2024-10-16 09:15:00+00:00,26.68
27782,2024-10-16 09:30:00+00:00,26.68
27783,2024-10-16 09:45:00+00:00,26.68
27784,2024-10-16 10:00:00+00:00,14.16
27785,2024-10-16 10:15:00+00:00,14.16
27786,2024-10-16 10:30:00+00:00,14.16
27787,2024-10-16 10:45:00+00:00,14.16
27788,2024-10-16 11:00:00+00:00,4.09
27789,2024-10-16 11:15:00+00:00,4.09
27790,2024-10-16 11:30:00+00:00,4.09
27791,2024-10-16 11:45:00+00:00,4.09
27792,2024-10-16 12:00:00+00:00,2.04
27793,2024-10-16 12:15:00+00:00,2.04
27794,2024-10-16 12:30:00+00:00,2.04
27795,2024-10-16 12:45:00+00:00,2.04
27796,2024-10-16 13:00:00+00:00,4.0
27797,2024-10-16 13:15:00+00:00,4.0
27798,2024-10-16 13:30:00+00:00,4.0
27799,2024-10-16 13:45:00+00:00,4.0
27800,2024-10-16 14:00:00+00:00,14.18
27801,2024-10-16 14:15:00+00:00,14.18
27802,2024-10-16 14:30:00+00:00,14.18
27803,2024-10-16 14:45:00+00:00,14.18
27804,2024-10-16 15:00:00+00:00,52.0
27805,2024-10-16 15:15:00+00:00,52.0
27806,2024-10-16 15:30:00+00:00,52.0
27807,2024-10-16 15:45:00+00:00,52.0
27808,2024-10-16 16:00:00+00:00,99.9
27809,2024-10-16 16:15:00+00:00,99.9
27810,2024-10-16 16:30:00+00:00,99.9
27811,2024-10-16 16:45:00+00:00,99.9
27812,2024-10-16 17:00:00+00:00,106.0
27813,2024-10-16 17:15:00+00:00,106.0
27814,2024-10-16 17:30:00+00:00,106.0
27815,2024-10-16 17:45:00+00:00,106.0
27816,2024-10-16 18:00:00+00:00,104.0
27817,2024-10-16 18:15:00+00:00,104.0
27818,2024-10-16 18:30:00+00:00,104.0
27819,2024-10-16 18:45:00+00:00,104.0
27820,2024-10-16 19:00:00+00:00,78.74
27821,2024-10-16 19:15:00+00:00,78.74
27822,2024-10-16 19:30:00+00:00,78.74
27823,2024-10-16 19:45:00+00:00,78.74
27824,2024-10-16 20:00:00+00:00,67.0
27825,2024-10-16 20:15:00+00:00,67.0
27826,2024-10-16 20:30:00+00:00,67.0
27827,2024-10-16 20:45:00+00:00,67.0
27828,2024-10-16 21:00:00+00:00,35.14
27829,2024-10-16 21:15:00+00:00,35.14
27830,2024-10-16 21:30:00+00:00,35.14
27831,2024-10-16 21:45:00+00:00,35.14
27832,2024-10-16 22:00:00+00:00,26.54
27833,2024-10-16 22:15:00+00:00,26.54
27834,2024-10-16 22:30:00+00:00,26.54
27835,2024-10-16 22:45:00+00:00,26.54
27836,2024-10-16 23:00:00+00:00,17.04
27837,2024-10-16 23:15:00+00:00,17.04
27838,2024-10-16 23:30:00+00:00,17.04
27839,2024-10-16 23:45:00+00:00,17.04
27840,2024-10-17 00:00:00+00:00,12.15
27841,2024-10-17 00:15:00+00:00,12.15
27842,2024-10-17 00:30:00+00:00,12.15
27843,2024-10-17 00:45:00+00:00,12.15
27844,2024-10-17 01:00:00+00:00,10.48
27845,2024-10-17 01:15:00+00:00,10.48
27846,2024-10-17 01:30:00+00:00,10.48
27847,2024-10-17 01:45:00+00:00,10.48
27848,2024-10-17 02:00:00+00:00,5.61
27849,2024-10-17 02:15:00+00:00,5.61
27850,2024-10-17 02:30:00+00:00,5.61
27851,2024-10-17 02:45:00+00:00,5.61
27852,2024-10-17 03:00:00+00:00,10.01
27853,2024-10-17 03:15:00+00:00,10.01
27854,2024-10-17 03:30:00+00:00,10.01
27855,2024-10-17 03:45:00+00:00,10.01
27856,2024-10-17 04:00:00+00:00,28.97
27857,2024-10-17 04:15:00+00:00,28.97
27858,2024-10-17 04:30:00+00:00,28.97
27859,2024-10-17 04:45:00+00:00,28.97
27860,2024-10-17 05:00:00+00:00,69.22
27861,2024-10-17 05:15:00+00:00,69.22
27862,2024-10-17 05:30:00+00:00,69.22
27863,2024-10-17 05:45:00+00:00,69.22
27864,2024-10-17 06:00:00+00:00,98.94
27865,2024-10-17 06:15:00+00:00,98.94
27866,2024-10-17 06:30:00+00:00,98.94
27867,2024-10-17 06:45:00+00:00,98.94
27868,2024-10-17 07:00:00+00:00,101.8
27869,2024-10-17 07:15:00+00:00,101.8
27870,2024-10-17 07:30:00+00:00,101.8
27871,2024-10-17 07:45:00+00:00,101.8
27872,2024-10-17 08:00:00+00:00,104.1
27873,2024-10-17 08:15:00+00:00,104.1
27874,2024-10-17 08:30:00+00:00,104.1
27875,2024-10-17 08:45:00+00:00,104.1
27876,2024-10-17 09:00:00+00:00,101.91
27877,2024-10-17 09:15:00+00:00,101.91
27878,2024-10-17 09:30:00+00:00,101.91
27879,2024-10-17 09:45:00+00:00,101.91
27880,2024-10-17 10:00:00+00:00,98.0
27881,2024-10-17 10:15:00+00:00,98.0
27882,2024-10-17 10:30:00+00:00,98.0
27883,2024-10-17 10:45:00+00:00,98.0
27884,2024-10-17 11:00:00+00:00,96.0
27885,2024-10-17 11:15:00+00:00,96.0
27886,2024-10-17 11:30:00+00:00,96.0
27887,2024-10-17 11:45:00+00:00,96.0
27888,2024-10-17 12:00:00+00:00,94.7
27889,2024-10-17 12:15:00+00:00,94.7
27890,2024-10-17 12:30:00+00:00,94.7
27891,2024-10-17 12:45:00+00:00,94.7
27892,2024-10-17 13:00:00+00:00,92.6
27893,2024-10-17 13:15:00+00:00,92.6
27894,2024-10-17 13:30:00+00:00,92.6
27895,2024-10-17 13:45:00+00:00,92.6
27896,2024-10-17 14:00:00+00:00,96.6
27897,2024-10-17 14:15:00+00:00,96.6
27898,2024-10-17 14:30:00+00:00,96.6
27899,2024-10-17 14:45:00+00:00,96.6
27900,2024-10-17 15:00:00+00:00,96.0
27901,2024-10-17 15:15:00+00:00,96.0
27902,2024-10-17 15:30:00+00:00,96.0
27903,2024-10-17 15:45:00+00:00,96.0
27904,2024-10-17 16:00:00+00:00,124.7
27905,2024-10-17 16:15:00+00:00,124.7
27906,2024-10-17 16:30:00+00:00,124.7
27907,2024-10-17 16:45:00+00:00,124.7
27908,2024-10-17 17:00:00+00:00,181.32
27909,2024-10-17 17:15:00+00:00,181.32
27910,2024-10-17 17:30:00+00:00,181.32
27911,2024-10-17 17:45:00+00:00,181.32
27912,2024-10-17 18:00:00+00:00,171.0
27913,2024-10-17 18:15:00+00:00,171.0
27914,2024-10-17 18:30:00+00:00,171.0
27915,2024-10-17 18:45:00+00:00,171.0
27916,2024-10-17 19:00:00+00:00,117.5
27917,2024-10-17 19:15:00+00:00,117.5
27918,2024-10-17 19:30:00+00:00,117.5
27919,2024-10-17 19:45:00+00:00,117.5
27920,2024-10-17 20:00:00+00:00,100.0
27921,2024-10-17 20:15:00+00:00,100.0
